node_id,lat,lon,crossing,signals,markings,island,tactile_paving
8343869110,-32.9238488,151.753473,,,,,
8343869113,-32.9237642,151.7533489,,,,,
8343869116,-32.9236878,151.7532368,,,,,
8343875419,-32.9235226,151.7529944,,,,,
8343875422,-32.9234339,151.7528643,,,,,
8343875425,-32.9233064,151.7526772,,,,,
8343875428,-32.9232124,151.7525405,,,,,
8343875444,-32.9236663,151.7517679,,,,,
8343875447,-32.9239482,151.7517108,,,,,
8343875450,-32.9242287,151.7516559,,,,,
8343875474,-32.9242482,151.7504417,,,,,
8343875475,-32.9238111,151.7505281,,,,,
8343875476,-32.9243824,151.7513322,,,,,
8343875477,-32.9239429,151.7514228,,,,,
8343875488,-32.9235855,151.7504835,,,,,
8343875499,-32.9240895,151.7493792,,,,,
8343875500,-32.9236512,151.7494682,,,,,
8343875501,-32.9242217,151.7502672,,,,,
8343875502,-32.9237852,151.7503549,,,,,
8343875518,-32.9243625,151.7497064,,,,,
8343875522,-32.9244153,151.7500385,,,,,
8343875656,-32.9232669,151.7518502,,,,,
8343875657,-32.9242813,151.7492438,,,,,
11332612309,-32.9244599,151.7503144,,,,,
11391791090,-32.922353,151.7507418,,,,,
11392561087,-32.9230261,151.7539341,uncontrolled,,yes,,
11984514695,-32.9275211,151.7486813,unmarked,,no,,
11986359869,-32.926603,151.7486754,unmarked,,no,,
12583068762,-32.9223123,151.7535517,,,,,
12583068763,-32.9223415,151.7535824,,,,,
12583068764,-32.9225699,151.753822,,,,,
12583068765,-32.922767,151.7540246,,,,,
12583068766,-32.923041,151.7543061,,,,,
12583068767,-32.9231215,151.7543887,,,,,
12583076612,-32.9225441,151.7540051,,,,,
12583076613,-32.9232139,151.754725,,,,,
12583076614,-32.9234236,151.7551403,,,,,
2454747403,-32.917268,151.735214,unmarked,,no,,
6605241276,-32.9192549,151.7337724,uncontrolled,,zebra,,
8695766583,-32.9168058,151.7322945,traffic_signals,,,,
8695766586,-32.9167366,151.7324411,traffic_signals,,,,
8695766587,-32.9166196,151.7324429,traffic_signals,,,,
8736198653,-32.9179575,151.7337642,,,,,
8736198655,-32.9178162,151.7342412,uncontrolled,,dashes,,
8736198662,-32.9174471,151.732565,unmarked,,no,,
8736198665,-32.9183337,151.7330829,unmarked,,no,,
8736198670,-32.9182526,151.7332698,unmarked,,no,,
8736198684,-32.9177403,151.7320728,,,,,
8736198685,-32.9185148,151.7325495,,,,,
8736198699,-32.9186664,151.7333172,unmarked,,no,,
8736199826,-32.9189708,151.7328241,,,,,
8736199827,-32.9203739,151.7336879,,,,,
8736199868,-32.9205068,151.7337694,,,,,
11251608628,-32.9214935,151.7352326,,,,,
12215854430,-32.9219861,151.7354311,unmarked,,no,,
12215854431,-32.9219723,151.7353071,unmarked,,no,,
12589794234,-32.9206174,151.7330877,,,,,
12589794238,-32.9206605,151.733215,unmarked,,no,,
13826158202,-32.9185987,151.7334667,unmarked,,no,,
174761859,-32.9172551,151.7359859,traffic_signals,,,,
2454747404,-32.9173784,151.7359335,traffic_signals,,,,
3742362712,-32.9179938,151.7385039,unmarked,,no,no,
8200592555,-32.9183154,151.7384495,,,,,
8200592585,-32.9174891,151.7360288,traffic_signals,,,,
12722270541,-32.921824,151.736865,,,,,
12722270542,-32.9210229,151.7379381,,,,,
12722270543,-32.9206103,151.7385036,,,,,
12722270544,-32.9201443,151.7391529,,,,,
12722270545,-32.91968,151.7398081,,,,,
12722270546,-32.9192325,151.7404154,,,,,
3806536673,-32.9137845,151.7313942,,,,,
3806536675,-32.9138123,151.7311516,,,,,
3806536679,-32.9138326,151.7314405,,,,,
8695766602,-32.914176,151.7326828,uncontrolled,,zebra,,
8695766645,-32.9124032,151.7346267,,,,,
8695766658,-32.9121039,151.7352344,unmarked,,no,,
8695766700,-32.9135949,151.7349199,unmarked,,no,,
11337952677,-32.9109182,151.7290078,,,,,
11337952678,-32.9110409,151.7298411,,,,,
11337952679,-32.9111599,151.7306571,,,,,
11337952684,-32.911399,151.7311504,,,,,
11337952685,-32.9112619,151.7302226,,,,,
8695766745,-32.9124816,151.7377852,unmarked,,no,,
8695766858,-32.9089942,151.741094,,,,,
8695766989,-32.9097869,151.7417124,,,,,
8695766990,-32.9089306,151.7412733,,,,,
12211445729,-32.9089917,151.7408644,unmarked,,no,no,
12310561269,-32.9098092,151.741683,,,,,
5188474421,-32.9196032,151.7478096,traffic_signals,,,no,no
5188474422,-32.9194188,151.7468742,unmarked,,no,yes,
5188474423,-32.9192063,151.745485,unmarked,,no,yes,
8200592522,-32.9189064,151.742998,traffic_signals,,,,
8366433129,-32.9215901,151.7445014,unmarked,,no,,
8366433131,-32.9215781,151.7444227,unmarked,,no,,
8474211379,-32.9160936,151.7472243,,,,,
8474211380,-32.9158186,151.7475886,,,,,
8474211381,-32.9155978,151.7478793,,,,,
8695766970,-32.9177764,151.7485483,uncontrolled,,zebra,no,no
9198721217,-32.9184108,151.7481387,uncontrolled,,zebra,,yes
9198721218,-32.9186862,151.7480856,marked,,yes,,
9295787125,-32.9186871,151.7479048,uncontrolled,,yes,,
9295787129,-32.9185475,151.7475026,,,,,
9503797860,-32.9179275,151.7433602,,,,,
9503797861,-32.91801,151.7439331,,,,,
9503797906,-32.9178776,151.7437168,,,,,
11235417485,-32.9219323,151.7474113,uncontrolled,,zebra,no,
11235417487,-32.9208526,151.7476395,uncontrolled,,zebra,no,
11235417497,-32.9219061,151.7472369,uncontrolled,,zebra,no,
11235417499,-32.9208263,151.7474605,uncontrolled,,zebra,no,
11281051382,-32.9195519,151.7426637,unmarked,,no,yes,
11535325443,-32.9196579,151.747687,traffic_signals,,,,
11535325444,-32.9197546,151.7476664,traffic_signals,,,,
11535325449,-32.9198419,151.7477571,traffic_signals,,,no,
11535325452,-32.9196897,151.7479004,traffic_signals,,,,
11535325453,-32.9197881,151.7478792,traffic_signals,,,,
12179310957,-32.9188251,151.7429004,traffic_signals,,,,
12179310958,-32.9190274,151.7429758,traffic_signals,,,,
12179310960,-32.9190523,151.7427271,unmarked,,no,,
12179311465,-32.9194897,151.7454224,unmarked,,no,yes,
12744446308,-32.9173635,151.7482166,,,,,
12744446309,-32.9175519,151.748431,,,,,
12744446316,-32.9168539,151.7484124,,,,,
12744446320,-32.9167655,151.7484812,,,,,
12744446321,-32.9169956,151.7486061,unmarked,,no,,
5188473520,-32.9197564,151.7488649,unmarked,,no,,
5967791251,-32.9218358,151.7528453,,,,,
8195171611,-32.9185653,151.7507407,traffic_signals,,,no,
8195171612,-32.91804,151.7524598,,,,,
8195172575,-32.9173064,151.7522947,,,,,
8195172577,-32.9186833,151.7506093,traffic_signals,,,,
8195172581,-32.9186301,151.7504307,unmarked,,no,,
8195172582,-32.9194673,151.7510873,,,,,
8195172583,-32.9183848,151.7503924,traffic_signals,,,,
8195172584,-32.9184015,151.7505958,traffic_signals,,,,
8195808130,-32.9177845,151.7501098,,,,,
8195808139,-32.9172055,151.7496139,traffic_signals,,,,
8195808148,-32.9174779,151.7499088,,,,,
8195808152,-32.9171854,151.7494697,traffic_signals,,,,
8195808154,-32.9170617,151.7495199,traffic_signals,,,,
8195827009,-32.9168377,151.7494895,unmarked,,no,,
8221336458,-32.9198367,151.7516374,,,,,
9270487547,-32.917889,151.7486729,,,,,
12171861028,-32.9156482,151.7486152,traffic_signals,,,,
12171861029,-32.9155524,151.7486719,traffic_signals,,,,
12583068759,-32.9194504,151.7511181,,,,,
12583068760,-32.9219395,151.7530451,,,,,
12583068761,-32.9219019,151.7529797,,,,,
12583076608,-32.9198356,151.7515941,,,,,
12583076611,-32.921886,151.7532638,,,,,
12744446312,-32.9168933,151.7489011,,,,,
13344466057,-32.9173113,151.7508162,unmarked,,no,,
13344466069,-32.9166208,151.750104,unmarked,,no,,
2607755139,-32.9104177,151.7423895,traffic_signals,,,no,no
2669519454,-32.9088919,151.7477706,unmarked,,no,,
2669519470,-32.9109154,151.7458983,traffic_signals,,,no,
2669519506,-32.9122549,151.7442249,uncontrolled,,zebra,,
2669590718,-32.9118644,151.7446129,uncontrolled,,zebra,,
8195826951,-32.9152452,151.7482024,unmarked,,no,yes,
8474211372,-32.9126879,151.7465883,unmarked,,no,,
8474211373,-32.9134344,151.7470662,,,,,
8474211396,-32.9122425,151.7462735,,,,,
8474211399,-32.9119731,151.74575,,,,,
8474211416,-32.9110191,151.7457952,traffic_signals,,,,
8474311455,-32.9090631,151.7468032,uncontrolled,,zebra,,
8474311460,-32.9089347,151.746711,traffic_signals,,,,
8474311463,-32.9089952,151.7467696,traffic_signals,,,,
8695766893,-32.9126184,151.7437386,unmarked,,no,,
8695766902,-32.9138295,151.7442654,unmarked,,no,,
8695766909,-32.9144045,151.7456337,unmarked,,no,,
12223122928,-32.911152,151.7459505,traffic_signals,,,no,
12553408830,-32.9107882,151.742549,,,,,
12553408831,-32.9108808,151.7426484,,,,,
12554767921,-32.9122661,151.7440597,unmarked,,no,,
12557466536,-32.910533,151.7423932,traffic_signals,,,,
12557466538,-32.9105436,151.742221,traffic_signals,,,,
12557466545,-32.910409,151.7422615,traffic_signals,,,,
12726191000,-32.9114002,151.7450055,uncontrolled,,yes,,
8984451862,-32.9089166,151.7493443,unmarked,,no,,
12171848665,-32.9153373,151.7492754,unmarked,,no,,
12171848667,-32.9152392,151.7492107,unmarked,,no,,
12171848672,-32.9149513,151.7498203,unmarked,,no,,
12171848675,-32.914746,151.7504118,unmarked,,no,,
13344466079,-32.9139441,151.7519871,unmarked,,no,,
13344466085,-32.9140651,151.752785,unmarked,,no,,
13344466092,-32.9138299,151.7523218,unmarked,,no,,
13344466095,-32.9136593,151.7512477,unmarked,,no,,
13344466099,-32.9139651,151.7531624,unmarked,,no,,
13344483212,-32.9119149,151.753663,unmarked,,no,,
13344483215,-32.9117728,151.7528163,unmarked,,no,,
13344483219,-32.9117715,151.7536971,unmarked,,no,,
13344483224,-32.9116251,151.7528509,unmarked,,no,,
13344483241,-32.9103428,151.7523764,unmarked,,no,,
13344483246,-32.9103107,151.7521872,unmarked,,no,,
4014318149,-32.9332485,151.7588793,unmarked,,no,,
4015859282,-32.9340983,151.7603048,unmarked,,no,,
8038753975,-32.931198,151.7602522,,,,,
8038753976,-32.9301896,151.7604427,,,,,
8038754042,-32.9331992,151.7584444,unmarked,,no,,
8038754045,-32.9330498,151.7585773,unmarked,,no,,
8038754046,-32.9333878,151.7587489,unmarked,,no,,
8038754047,-32.9330457,151.7588476,unmarked,,no,,
8038754048,-32.9291915,151.7615074,,,,,
8038754056,-32.9324518,151.7595263,,,,,
8038754079,-32.9289412,151.7614968,,,no,,no
8038754222,-32.9317922,151.7563156,unmarked,,no,,
8038754225,-32.9316462,151.7564507,unmarked,,no,,
8038754226,-32.9319984,151.7566439,unmarked,,no,,
8038754228,-32.9318491,151.7567701,unmarked,,no,,
8038754229,-32.9309577,151.7571949,,,,,
8038754230,-32.9302463,151.7578735,,,,,
8038754231,-32.9295437,151.7585422,,,,,
8038754232,-32.9288063,151.7592361,,no,no,no,no
8326749935,-32.9345623,151.7603737,unmarked,,no,,
8327006563,-32.9327051,151.7556886,unmarked,,no,,
8327006564,-32.9328532,151.755715,unmarked,,no,,
8327006567,-32.9328609,151.7555456,unmarked,,no,,
8327006687,-32.9327335,151.7555331,unmarked,,no,,
8327086165,-32.9289107,151.7557833,unmarked,,no,no,no
9810506624,-32.9347147,151.7605968,unmarked,,no,,
9810506627,-32.9344588,151.7603661,unmarked,,no,,
9810506630,-32.9343057,151.7605031,unmarked,,no,,
9810506638,-32.9341622,151.7576934,unmarked,,no,,
9810506639,-32.9342823,151.7577119,unmarked,,no,,
9810506640,-32.9341504,151.7578326,unmarked,,no,,
9810506641,-32.9342647,151.7578482,unmarked,,no,,
9810506650,-32.9348732,151.7571719,unmarked,,no,,
13513042003,-32.9334301,151.7584932,unmarked,,no,,
13529986147,-32.932054,151.7562892,,,,,
13541579970,-32.9315875,151.7567248,,,,,
2669590728,-32.929179,151.7617792,uncontrolled,,zebra,,
2669590730,-32.929237,151.7617251,uncontrolled,,zebra,,
3343903234,-32.9287078,151.7627891,uncontrolled,,zebra,no,no
8038752062,-32.9315858,151.7649947,unmarked,,no,yes,
8038752063,-32.9316251,151.7650604,unmarked,,no,yes,
8038752072,-32.9313908,151.7649736,unmarked,,no,,
8038752073,-32.9313381,151.7650233,unmarked,,no,yes,
8038752074,-32.9313305,151.7652095,unmarked,,no,yes,
8038752075,-32.9315932,151.7652553,unmarked,,no,yes,
8038752076,-32.931366,151.7652672,unmarked,,no,yes,
8038752077,-32.9315419,151.7653031,unmarked,,no,yes,
8038753903,-32.9293446,151.7621871,,no,,,
8038753906,-32.9293409,151.7620082,,,,,
8038753945,-32.929604,151.762488,,,,,
8038754247,-32.9309182,151.7645302,unmarked,,no,,
8038754248,-32.9300334,151.7631829,unmarked,,no,,
8200305211,-32.929321,151.7668037,uncontrolled,,zebra,,
8200305216,-32.9294576,151.7668538,uncontrolled,,zebra,no,yes
8200322496,-32.9298056,151.7667255,uncontrolled,,zebra,no,no
8322990799,-32.9303926,151.7676289,unmarked,,no,no,no
8322990800,-32.9305101,151.7676515,unmarked,,no,no,no
8322990801,-32.9304951,151.7677854,unmarked,,no,no,no
8322990803,-32.9321799,151.7662159,unmarked,,no,,
8322990806,-32.93206,151.7662302,unmarked,,no,,
8322990851,-32.932889,151.7675189,,,,,
8322990865,-32.9337357,151.767855,,,,,
8322990898,-32.9339641,151.7645081,,,,,
8322990899,-32.9321918,151.7661101,unmarked,,no,,
8322990907,-32.9320964,151.7660858,unmarked,,no,,
8322990909,-32.9328545,151.7671243,unmarked,,no,,
8322990910,-32.9327537,151.7671285,unmarked,,no,,
8322990911,-32.9328245,151.767249,unmarked,,no,,
8322990912,-32.9333997,151.7681674,unmarked,,no,,
8322990936,-32.934481,151.7653205,unmarked,,no,no,
8322990938,-32.9347519,151.7653926,unmarked,,no,no,
8322990941,-32.9339772,151.7643745,,,,,
8322990943,-32.9303817,151.7677678,unmarked,,no,no,no
8322990944,-32.9327177,151.767248,unmarked,,no,,
8322990945,-32.9335232,151.7681581,unmarked,,no,,
8322990946,-32.9340893,151.7643967,,,,,
8322990947,-32.9334333,151.7635361,,,,,
8323916862,-32.9350803,151.7617256,traffic_signals,,,,
8323916942,-32.9350616,151.7618776,traffic_signals,,,,
8326190864,-32.9347029,151.7639443,,,,,
8332895413,-32.9289323,151.7652503,unmarked,,no,,no
8332895921,-32.9294319,151.7638709,unmarked,,no,no,no
8332895923,-32.929755,151.7645005,unmarked,,no,,no
8332895951,-32.9304159,151.7651258,,,,,
8332895952,-32.9299552,151.7655464,,,,,
8332895955,-32.930299,151.7660768,,,,,
8332895958,-32.9302175,151.7650823,unmarked,,no,,
9838376534,-32.9293889,151.7659463,unmarked,,no,no,no
1612632871,-32.9269149,151.7581974,uncontrolled,,yes,,
1840986598,-32.9245709,151.7571865,,,,,
2505417016,-32.9274395,151.7605226,uncontrolled,,zebra,,
3726033396,-32.9237455,151.7554989,,,,,
3726033399,-32.923799,151.7554909,uncontrolled,,zebra,,no
3726033405,-32.9238967,151.7557191,traffic_signals,,,,
5523244467,-32.924019,151.7558545,traffic_signals,,,,
5967791237,-32.9245778,151.7573162,,,,,
6131755464,-32.9244644,151.7596787,traffic_signals,,,,yes
7988165105,-32.9238507,151.7556231,traffic_signals,,,,
8038754099,-32.9266851,151.7579255,traffic_signals,,,,no
8038754100,-32.9268066,151.7579654,traffic_signals,,,,
8038754101,-32.9265771,151.7580519,traffic_signals,,,,no
8038754102,-32.9268538,151.7581207,traffic_signals,,,,
8038754103,-32.9265588,151.758215,traffic_signals,,,,
8038754104,-32.9268049,151.7582695,traffic_signals,,,,no
8038754105,-32.9267019,151.7583672,traffic_signals,,,,no
8038754106,-32.9266052,151.7583531,traffic_signals,,,,
8038754138,-32.9269431,151.7600319,unmarked,,no,no,no
8038754139,-32.9273411,151.7606174,traffic_signals,,,,
8038754140,-32.927222,151.7607239,traffic_signals,,,,no
8038754180,-32.9281596,151.7599564,,no,no,no,no
8203998437,-32.9281287,151.7601079,,no,yes,no,no
8203998446,-32.9273894,151.7608501,traffic_signals,,,,no
8203998447,-32.92718,151.7608857,traffic_signals,,,no,no
8203998448,-32.9272676,151.7609435,traffic_signals,,,,no
8221336471,-32.9237162,151.7558388,traffic_signals,,,,
8221397919,-32.9238616,151.7558877,traffic_signals,,,,
8221397939,-32.9247281,151.7564964,,,,,
8221397971,-32.9261517,151.7570468,traffic_signals,,,,
8221397972,-32.9260644,151.7571275,traffic_signals,,,,
8221397978,-32.9274634,151.7571875,unmarked,,no,no,no
8221397981,-32.9254452,151.7558283,,,,,
8221397982,-32.9256365,151.7561176,,,,,
8221397983,-32.9257397,151.7562739,unmarked,,no,,
8221397987,-32.9260717,151.7552442,,,,,
8221397988,-32.9268627,151.7555542,,,,,
8221397997,-32.9260701,151.7556394,,,,,
8229426267,-32.9260478,151.7568908,traffic_signals,,,,
8229426268,-32.9259652,151.7569675,traffic_signals,,,,
8229426269,-32.9259482,151.7570968,traffic_signals,,,,
8229426285,-32.9249625,151.7555813,unmarked,,no,,
8229426286,-32.9250796,151.7557567,,,,,
8229426291,-32.924877,151.7580935,uncontrolled,,zebra,,
8229459755,-32.9237246,151.7556054,traffic_signals,,,,
8229459769,-32.9225986,151.7562811,unmarked,,no,,
8229459793,-32.9238396,151.7593435,,no,yes,,no
8229466230,-32.9264886,151.7581121,uncontrolled,,zebra,,
8229466233,-32.9261225,151.7584778,,,,,
8229466236,-32.9259636,151.7586277,,,,,
8229466237,-32.9246108,151.7572939,,,,,
8229466242,-32.9245472,151.7577681,traffic_signals,,,,
8229466243,-32.9245767,151.7578611,traffic_signals,,,,
8229466244,-32.924588,151.7578967,traffic_signals,,,,
8229466248,-32.9246023,151.7576074,traffic_signals,,,,
8229466252,-32.9247082,151.7579331,traffic_signals,,,,
8229649935,-32.9246084,151.7599343,traffic_signals,,,,yes
8229649936,-32.9245793,151.7599524,traffic_signals,,,,yes
8229649937,-32.9245513,151.7599699,traffic_signals,,,,yes
8229649938,-32.9237244,151.7602462,traffic_signals,,,,
8229649939,-32.9237852,151.7603756,traffic_signals,,,,
8229649946,-32.9252432,151.7595239,traffic_signals,,,no,no
8229649947,-32.9249052,151.7597362,unmarked,,no,,no
8229649951,-32.9251298,151.7592073,traffic_signals,,,no,no
8229649952,-32.9252859,151.759256,traffic_signals,,,,no
8229649953,-32.9253311,151.759357,traffic_signals,,,,no
8229649954,-32.9250692,151.759388,traffic_signals,,,,no
8229649955,-32.9251166,151.7594903,traffic_signals,,,,no
8229649963,-32.9247938,151.7594806,unmarked,,no,,
8229649966,-32.9244348,151.7596965,traffic_signals,,,,yes
8229649981,-32.9229347,151.7605009,unmarked,,no,,
8229738855,-32.9251126,151.7553426,unmarked,,no,,
8229744551,-32.9254225,151.7601089,unmarked,,no,,no
8229744557,-32.9263285,151.7615389,uncontrolled,,zebra,no,no
8229744579,-32.9250231,151.7552126,unmarked,,no,,
8281913494,-32.9224525,151.7603655,unmarked,,no,,
8281986190,-32.9236374,151.7605864,traffic_signals,,,,
8281986194,-32.9234802,151.760563,traffic_signals,,,,
8281986195,-32.9234591,151.7604329,traffic_signals,,,,
8327086166,-32.9281969,151.7564802,unmarked,,no,no,no
8329437198,-32.9254258,151.7552508,,,,,
8329437199,-32.9258504,151.7559967,,,,,
8332475191,-32.9276578,151.7606524,,,yes,,no
8332475201,-32.9274232,151.7606549,traffic_signals,,,no,no
8332480735,-32.9260352,151.75898,uncontrolled,,zebra,no,yes
8332480771,-32.9277177,151.7611066,,,no,,no
8340548440,-32.9269453,151.755496,,,,,
8340548443,-32.9269158,151.7556542,,,,,
8340548445,-32.9269966,151.7555915,,,,,
8340548467,-32.926638,151.7554,,,,,
8340548526,-32.9260387,151.7554175,,,,,
8340548529,-32.9258948,151.7557668,,,,,
8340548532,-32.925914,151.7556674,,,,,
8340548535,-32.9259208,151.7556321,,,,,
8340548543,-32.9254751,151.7552642,,,,,
8340548544,-32.9265247,151.7553688,,,,,
8340548547,-32.9273891,151.755782,,,,,
8340548550,-32.9275221,151.7558178,,,,,
8340548553,-32.9277449,151.7558934,,,,,
8340548556,-32.9278116,151.7559978,,,,,
8340548574,-32.9278853,151.7558234,,,,,
8340548577,-32.9278696,151.755799,,,,,
8340548580,-32.9276673,151.7556792,,,,,
8340548583,-32.9275411,151.7556446,,,,,
8340791699,-32.9260632,151.7556761,,,,,
8984818635,-32.9237197,151.7605417,traffic_signals,,,,
9066561666,-32.9235423,151.760684,traffic_signals,,,,
9528614556,-32.9258323,151.7604769,,,,,
9862100142,-32.9242502,151.7601999,unmarked,,no,,
10005643672,-32.9245607,151.7578106,traffic_signals,,,,
11403861014,-32.9234994,151.7565558,,,,,
12583068769,-32.9238321,151.7556796,,,,,
12583068770,-32.9238649,151.755748,,,,,
12583068772,-32.9240316,151.7560956,,,,,
12583068773,-32.9245351,151.757185,,,,,
12583068776,-32.9248414,151.7581266,,,,,
12583068778,-32.9252398,151.7592831,,,,,
12583068779,-32.9252873,151.7593841,,,,,
12583068781,-32.9258078,151.7604937,,,,,
12583068782,-32.9262986,151.7615563,,no,yes,,no
12583076616,-32.9237545,151.7558213,,,,,
12583076617,-32.9240514,151.7564378,,,,,
12583076618,-32.9241538,151.7566579,,,,,
12583076620,-32.9245942,151.7578039,,,,,
12583076621,-32.924602,151.7578278,,,,,
12583076622,-32.9245988,151.757818,,,,,
12583076623,-32.9245903,151.7577919,,,,,
12583076625,-32.924926,151.7588254,,no,,,
12583076626,-32.9251128,151.7593603,,,,,
12583076627,-32.9251606,151.7594628,,,,,
12583076629,-32.9254533,151.7600901,,,no,,no
12657176224,-32.9231821,151.7578542,unmarked,,no,,
12657176225,-32.9234917,151.7585933,,,,,
2505394602,-32.9259764,151.7675657,unmarked,,no,,
3343903232,-32.9285501,151.7618798,uncontrolled,,zebra,,
3345220504,-32.9258598,151.7656846,uncontrolled,,zebra,yes,
3345220505,-32.9259707,151.7656549,uncontrolled,,zebra,yes,
5094852692,-32.927199,151.7682007,traffic_signals,,,,
5335245077,-32.9261068,151.7675684,unmarked,,no,,
5335245084,-32.9259074,151.7681143,unmarked,,no,,
5987952989,-32.9260463,151.7681419,unmarked,,no,,
8192586620,-32.9272353,151.7681721,traffic_signals,,,,
8192586623,-32.9262366,151.7679041,unmarked,,no,,
8192586624,-32.9262103,151.768001,unmarked,,no,,
8192586626,-32.9273078,151.7678724,unmarked,,no,,
8200305164,-32.9285434,151.7682546,unmarked,,no,,
8200322426,-32.928219,151.764879,unmarked,,no,yes,no
8229744552,-32.9262827,151.7617397,traffic_signals,,,yes,no
8229744553,-32.9262086,151.7619283,traffic_signals,,,no,no
8229744554,-32.9263477,151.7620536,traffic_signals,,,yes,no
8281988088,-32.9257756,151.7677427,unmarked,,no,,
8281988097,-32.9259005,151.7682492,unmarked,,no,,
8282012683,-32.9279558,151.7637211,traffic_signals,,,,no
8282012685,-32.9278838,151.7648508,,,,,
8282012686,-32.9280397,151.7662489,,,no,,no
8282012700,-32.9278951,151.7633331,traffic_signals,,,,no
8282012701,-32.9280018,151.7634579,traffic_signals,,,no,no
8282012702,-32.9277799,151.7634331,traffic_signals,,,,no
8282012713,-32.9277236,151.7637166,traffic_signals,,,no,no
8282012714,-32.926875,151.7640121,traffic_signals,,,no,no
8282025323,-32.9282832,151.7632962,,,,,
8332480744,-32.926669,151.7641078,traffic_signals,,,,no
8332480747,-32.9267698,151.7641529,traffic_signals,,,yes,no
8332480748,-32.9267425,151.7639456,traffic_signals,,,no,
8332895412,-32.9284893,151.7647597,unmarked,,no,no,no
9228750528,-32.9248597,151.7630628,uncontrolled,,zebra,,no
9228750529,-32.9249174,151.7630243,uncontrolled,,zebra,,no
9228750530,-32.9265427,151.7654871,uncontrolled,,zebra,no,yes
9236822683,-32.9273911,151.7673756,traffic_signals,,,,
9239464137,-32.9266555,151.7640462,traffic_signals,,,,no
9550853085,-32.926423,151.7629254,,,no,,no
9550853086,-32.9264393,151.763004,,,no,,no
9550853094,-32.9264565,151.7629153,,,no,,
9550853095,-32.9264727,151.7629946,,,no,,
9550853096,-32.9266882,151.7640452,traffic_signals,,,,
9550853097,-32.9266974,151.7640891,traffic_signals,,,,
9550853107,-32.9266627,151.7632825,,,,,
9861729245,-32.925696,151.7643679,traffic_signals,,,,
11234947246,-32.9281994,151.7670269,traffic_signals,,,,no
11234947247,-32.9281417,151.7672221,traffic_signals,,,no,no
11234947249,-32.9282355,151.7673249,traffic_signals,,,,
11234947250,-32.9284221,151.7673268,traffic_signals,,,,
11234947251,-32.9284803,151.7671029,traffic_signals,,,,
11234947252,-32.9283857,151.7670034,traffic_signals,,,,
11359659300,-32.9260616,151.7641451,traffic_signals,,,,
11359659301,-32.9260289,151.7641548,traffic_signals,,,,
11359659304,-32.9260854,151.7643403,traffic_signals,,,,
11359659305,-32.9261181,151.7643331,traffic_signals,,,,
11402617247,-32.9278305,151.7638578,traffic_signals,,,,no
12427770288,-32.9267088,151.76327,,,,,
12427770293,-32.9265388,151.7626692,,,,,
12583076631,-32.9262472,151.761918,,yes,,,no
13194808519,-32.9256765,151.7645076,traffic_signals,,,,
13194808524,-32.9255734,151.7645572,traffic_signals,,,,
771415890,-32.9294967,151.7701802,unmarked,,surface,yes,no
5967791216,-32.9290858,151.773452,unmarked,,no,no,no
6274249336,-32.9300964,151.7738824,,,,,
6415275805,-32.9291683,151.7723767,,,,,
8038577010,-32.9287339,151.7709629,unmarked,,no,,
8200322433,-32.9292399,151.7711117,unmarked,,no,,
8200322443,-32.9293309,151.7717664,,,,,
8200322445,-32.9291658,151.7732523,,,,,
8200322446,-32.9291588,151.7733202,,,,,
8200322466,-32.9289161,151.7737748,unmarked,,no,yes,
8200322476,-32.93253,151.7708357,,,,,
8200322477,-32.9313412,151.7718986,,,no,,no
8200322488,-32.9340636,151.7691737,unmarked,,no,,
8200322490,-32.9320131,151.7710674,,,,,
8200322491,-32.9314086,151.7716231,unmarked,,no,,no
8313440045,-32.9350784,151.7684944,,,,,
8313440046,-32.9341745,151.7693218,unmarked,,no,,
8317543633,-32.9315618,151.7747191,,,,,
8317543639,-32.9310419,151.7737445,,,,,
8317543640,-32.9310974,151.7738425,,,,,
8317543651,-32.9302914,151.7736595,,,,,
8317543699,-32.9325765,151.7723267,,,,,
8317543700,-32.9331008,151.7720042,,,,,
8317543720,-32.9342078,151.7711944,,,,,
8317543723,-32.9331925,151.7720775,,,,,
8317543755,-32.9350801,151.771696,,,,,
8322875520,-32.9330313,151.7710897,,,,,
8322875521,-32.932901,151.771309,unmarked,,no,,
8322875526,-32.9324689,151.7708743,,,,,
8322875601,-32.9307525,151.7731698,,,,,
8322875824,-32.9322825,151.7718743,,,,,
8322898946,-32.9311978,151.7711686,,,,,
8322898947,-32.9308362,151.7707398,unmarked,,no,,
8322918113,-32.9307402,151.7705881,unmarked,,no,,
8322920428,-32.9333945,151.7682768,unmarked,,no,,
8322920453,-32.9298119,151.7729841,,,,,
8322920454,-32.9298243,151.7726331,,,,,
8322920455,-32.9317346,151.7696816,,,,,
8322920456,-32.9318325,151.7698318,,,,,
8322920457,-32.9317182,151.769809,,,,,
8322981516,-32.9310487,151.768786,,,,,
8322990717,-32.9313122,151.7691867,,,,,
8322990718,-32.9295633,151.7693107,,,,,
8322990764,-32.9293565,151.769928,,,,,
8322990842,-32.9314833,151.7691358,,,,,
8322990847,-32.9310679,151.7686511,,,,,
8322990913,-32.9334798,151.7682893,unmarked,,no,,
8322990942,-32.9294222,151.7708562,,,,,
8322990948,-32.9311702,151.7688078,,,,,
10157385342,-32.9294987,151.7691661,uncontrolled,,zebra,no,no
10833012389,-32.9349534,151.7701276,unmarked,,no,,
